"Marana Regional Airport;""AVW"";""Tucson"";""Tucson""",,,,,,,
"Maranggo Airport;""TQQ"";""Tomia Island"";""Tomia Island""",,,,,,,
"Marathon Aerodrome;""YSP"";""Marathon"";""Marathon""",,,,,,,
"Marau Airport;""RUS"";""Marau"";""Marau""",,,,,,,
"Marawaka Airport;""MWG"";""Marawaka"";""Marawaka""",,,,,,,
"Marble Bar Airport;""MBB"";""Marble Bar"";""Marble Bar""",,,,,,,
"Marble Canyon Airport;""MYH"";""Marble Canyon"";""Marble Canyon""",,,,,,,
"Marcala Airport;""MRJ"";""Marcala"";""Marcala""",,,,,,,
"March Air Reserve Base;""RIV"";""Riverside"";""Riverside""",,,,,,,
"Marco Island Airport;""MRK"";""Marco Island"";""Marco Island""",,,,,,,
"Mardin Airport;""MQM"";""Mardin"";""Mardin""",,,,,,,
"Marechal Cunha Machado International Airport;""SLZ"";""S??o Lu??s"";""S??o Lu??s""",,,,,,,
"Marechal Rondon International Airport;""CGB"";""Cuiab??"";""Cuiab??""",,,,,,,
"Mareeba Airfield;""MRG"";""Mareeba"";""Mareeba""",,,,,,,
"Marfa Municipal Airport;""MRF"";""Marfa"";""Marfa""",,,,,,,
"Margaret Ekpo International Airport;""CBQ"";""Calabar"";""Calabar""",,,,,,,
"Margaret River Airport;""MQZ"";""Margaret River"";""Margaret River""",,,,,,,
"Margaret River Station Airport;""MGV"";""Margaret River Station"";""Margaret River Station""",,,,,,,
"Margarima Airport;""MGG"";""Margarima"";""Margarima""",,,,,,,
"Margate Airport;""MGH"";""Margate"";""Margate""",,,,,,,
"Maria Cristina Airport;""IGN"";""Iligan"";""Iligan""",,,,,,,
"Maria Dolores Airport;""LSQ"";""Los ??ngeles"";""Los ??ngeles""",,,,,,,
"Maria Reiche Neuman Airport;""NZC"";""Nazca"";""Nazca""",,,,,,,
"Mariana Grajales Airport;""GAO"";""Guant??namo"";""Guant??namo""",,,,,,,
"Maribor Edvard Rusjan Airport;""MBX"";""Maribor"";""Maribor""",,,,,,,
"Marie-Galante Airport;""GBJ"";""Grand-Bourg"";""Grand-Bourg""",,,,,,,
"Mariehamn Airport;""MHQ"";""Mariehamn"";""Mariehamn""",,,,,,,
"Marin County Airport;""NOT"";""Novato"";""Novato""",,,,,,,
"Marina di Campo Airport;""EBA"";""Elba Island"";""Elba Island""",,,,,,,
"Marina Municipal Airport;""OAR"";""Monterey"";""Monterey""",,,,,,,
"Marinda Airport;""RJM"";""Waisai"";""Waisai""",,,,,,,
"Marinduque Airport;""MRQ"";""Marinduque Island"";""Marinduque Island""",,,,,,,
"Marine Corps Air Station Iwakuni;""IWK"";""Iwakuni"";""Iwakuni""",,,,,,,
"Marion County ?€? Rankin Fite Airport;""HAB"";""Hamilton"";""Hamilton""",,,,,,,
"Marion County Airport;""APT"";""Jasper"";""Jasper""",,,,,,,
"Marion County Regional Airport;""FLP"";""Flippin"";""Flippin""",,,,,,,
"Marion Downs Airport;""MXD"";""Marion Downs Station"";""Marion Downs Station""",,,,,,,
"Marion Municipal Airport;""MNN"";""Marion"";""Marion""",,,,,,,
"Marion Municipal Airport;""MZZ"";""Marion"";""Marion""",,,,,,,
"Maripasoula Airport;""MPY"";""Maripasoula"";""Maripasoula""",,,,,,,
"Mariposa-Yosemite Airport;""RMY"";""Mariposa"";""Mariposa""",,,,,,,
"Mariquita Airport;""MQU"";""Mariquita"";""Mariquita""",,,,,,,
"Mariscal Lamar International Airport;""CUE"";""Cuenca"";""Cuenca""",,,,,,,
"Mariscal Sucre Airport;""MYC"";""Maracay"";""Maracay""",,,,,,,
"Mariscal Sucre International Airport;""UIO"";""Quito"";""Quito""",,,,,,,
"Mariupol International Airport;""MPW"";""Mariupol"";""Mariupol""",,,,,,,
"Markovo Airport;""KVM"";""Markovo"";""Markovo""",,,,,,,
"Marla Airport;""MRP"";""Marla"";""Marla""",,,,,,,
"Marlboro Airport;""MXG"";""Marlborough"";""Marlborough""",,,,,,,
"Marlboro County Jetport;""BTN"";""Bennettsville"";""Bennettsville""",,,,,,,
"Marmul Airport;""OMM"";""Marmul"";""Marmul""",,,,,,,
"Maroantsetra Airport;""WMN"";""Maroantsetra"";""Maroantsetra""",,,,,,,
"Maron Island Airport;""MNP"";""Maron Island"";""Maron Island""",,,,,,,
"Marqua Airport;""MQE"";""Marqua"";""Marqua""",,,,,,,
"Marrakesh Menara Airport;""RAK"";""Marrakesh"";""Marrakesh""",,,,,,,
"Marree Airport;""RRE"";""Marree"";""Marree""",,,,,,,
"Marromeu Airport;""RRM"";""Marromeu"";""Marromeu""",,,,,,,
"Marsa Alam International Airport;""RMF"";""Marsa Alam"";""Marsa Alam""",,,,,,,
"Marsa Brega Airport;""LMQ"";""Brega"";""Brega""",,,,,,,
"Marsa Matruh International Airport;""MUH"";""Mersa Matruh"";""Mersa Matruh""",,,,,,,
"Marsabit Airport;""RBT"";""Marsabit"";""Marsabit""",,,,,,,
"Marseille Provence Airport;""MRS"";""Marseille"";""Marseille""",,,,,,,
"Marsh Harbour Airport;""MHH"";""Marsh Harbour"";""Marsh Harbour""",,,,,,,
"Marshall Army Airfield;""FRI"";""Fort Riley"";""Fort Riley""",,,,,,,
"Marshall Don Hunter Sr. Airport;""MLL"";""Marshall"";""Marshall""",,,,,,,
"Marshall Islands International Airport;""MAJ"";""Majuro"";""Majuro""",,,,,,,
"Marshall Memorial Municipal Airport;""MHL"";""Marshall"";""Marshall""",,,,,,,
"Marshalltown Municipal Airport;""MIW"";""Marshalltown"";""Marshalltown""",,,,,,,
"Marshfield Municipal Airport;""MFI"";""Marshfield"";""Marshfield""",,,,,,,
"Mart??n Miguel de G??emes International Airport;""SLA"";""Salta"";""Salta""",,,,,,,
"Martin State Airport;""MTN"";""Baltimore"";""Baltimore""",,,,,,,
"Martinique Aim?? C??saire International Airport;""FDF"";""Fort-de-France"";""Fort-de-France""",,,,,,,
"Martuba Air Base;""DNF"";""Derna"";""Derna""",,,,,,,
"Marudi Airport;""MUR"";""Marudi"";""Marudi""",,,,,,,
"Mary International Airport;""MYP"";""Mary"";""Mary""",,,,,,,
"Mary River Aerodrome;""YMV"";""Mary River"";""Mary River""",,,,,,,
"Maryborough Airport;""MBH"";""Maryborough"";""Maryborough""",,,,,,,
"Masa Airport;""MBV"";""Masa"";""Masa""",,,,,,,
"Masalembo Airport;""MSI"";""Masalembo"";""Masalembo""",,,,,,,
"Masasi Airport;""XMI"";""Masasi"";""Masasi""",,,,,,,
"Mashhad International Airport;""MHD"";""Mashhad"";""Mashhad""",,,,,,,
"Masi-Manimba Airport;""MSM"";""Masi-Manimba"";""Masi-Manimba""",,,,,,,
"Masindi Airport;""KCU"";""Masindi"";""Masindi""",,,,,,,
"Masirah Air Base;""MSH"";""Masirah Island"";""Masirah Island""",,,,,,,
"Mason City Municipal Airport;""MCW"";""Mason City"";""Mason City""",,,,,,,
"Mason County Airport;""LDM"";""Ludington"";""Ludington""",,,,,,,
"Massawa International Airport;""MSW"";""Massawa"";""Massawa""",,,,,,,
"Massena International Airport;""MSS"";""Massena"";""Massena""",,,,,,,
"Masset Airport;""ZMT"";""Masset"";""Masset""",,,,,,,
"Masvingo Airport;""MVZ"";""Masvingo"";""Masvingo""",,,,,,,
"Matadi Tshimpi Airport;""MAT"";""Matadi"";""Matadi""",,,,,,,
"Matagami Airport;""YNM"";""Matagami"";""Matagami""",,,,,,,
"Mataiva Airport;""MVT"";""Mataiva"";""Mataiva""",,,,,,,
"Matak Airport;""MWK"";""Matak"";""Matak""",,,,,,,
"Matamata Airport;""MTA"";""Matamata"";""Matamata""",,,,,,,
"Matane Airport;""YME"";""Matane"";""Matane""",,,,,,,
"Matari Airport;""IRP"";""Isiro"";""Isiro""",,,,,,,
"Mataveri International Airport;""IPC"";""Easter Island"";""Easter Island""",,,,,,,
"Mateca??a International Airport;""PEI"";""Pereira"";""Pereira""",,,,,,,
"Matei Airport;""TVU"";""Taveuni"";""Taveuni""",,,,,,,
"Mati Airport;""MXI"";""Mati"";""Mati""",,,,,,,
"Mato Grosso Airport;""MTG"";""Mato Grosso"";""Mato Grosso""",,,,,,,
"Matsaile Airport;""MSG"";""Matsaile"";""Matsaile""",,,,,,,
"Matsapha Airport;""MTS"";""Manzini"";""Manzini""",,,,,,,
"Matsu Beigan Airport;""MFK"";""Beigan"";""Beigan""",,,,,,,
"Matsu Nangan Airport;""LZN"";""Nangan"";""Nangan""",,,,,,,
"Matsumoto Airport;""MMJ"";""Matsumoto"";""Matsumoto""",,,,,,,
"Matsuyama Airport;""MYJ"";""Matsuyama"";""Matsuyama""",,,,,,,
"Mattala Rajapaksa International Airport;""HRI"";""Hambantota"";""Hambantota""",,,,,,,
"Matthew Spain Airport;""SQS"";""San Ignacio"";""San Ignacio""",,,,,,,
"Mau Hau Airport;""WGP"";""Waingapu"";""Waingapu""",,,,,,,
"Mau??s Airport;""MBZ"";""Mau??s"";""Mau??s""",,,,,,,
"Mauke Airport;""MUK"";""Mauke Island"";""Mauke Island""",,,,,,,
"Maun Airport;""MUB"";""Maun"";""Maun""",,,,,,,
"Maupiti Airport;""MAU"";""Maupiti"";""Maupiti""",,,,,,,
"Maury County Airport;""MRC"";""Columbia"";""Columbia""",,,,,,,
"Maverick County Memorial International Airport;""EGP"";""Eagle Pass"";""Eagle Pass""",,,,,,,
"Mawella Lagoon Seaplane Base;""DIW"";""Dickwella"";""Dickwella""",,,,,,,
"Mawlamyaing Airport;""MNU"";""Mawlamyine"";""Mawlamyine""",,,,,,,
"Maxson Airfield;""AXB"";""Alexandria Bay"";""Alexandria Bay""",,,,,,,
"Maxwell Air Force Base;""MXF"";""Montgomery"";""Montgomery""",,,,,,,
"May Creek Airport;""MYK"";""May Creek"";""May Creek""",,,,,,,
"May River Airport;""MRH"";""May River"";""May River""",,,,,,,
"Mayaguana Airport;""MYG"";""Mayaguana"";""Mayaguana""",,,,,,,
"Maya-Maya Airport;""BZV"";""Brazzaville"";""Brazzaville""",,,,,,,
"Maymana Airport;""MMZ"";""Maymana"";""Maymana""",,,,,,,
"Mayne Island Water Aerodrome;""YAV"";""Mayne Island"";""Mayne Island""",,,,,,,
"Mayo Airport;""YMA"";""Mayo"";""Mayo"""," T??chira"";""Santo Domingo"," T??chira""",,,,,
"Mayor Buenaventura Vivas Airport;""STD"";""Santo Domingo",,,,,,,
"Mayor General FAP Armando Revoredo Iglesias Airport;""CJA"";""Cajamarca"";""Cajamarca""",,,,,,,
"Mayumba Airport;""MYB"";""Mayumba"";""Mayumba""",,,,,,,
"Mazar-e Sharif International Airport;""MZR"";""Mazar-i-Sharif"";""Mazar-i-Sharif""",,,,,,,
"Mbala Airport;""MMQ"";""Mbala"";""Mbala""",,,,,,,
"Mbambanakira Airport;""MBU"";""Mbambanakira"";""Mbambanakira""",,,,,,,
"Mbandaka Airport;""MDK"";""Mbandaka"";""Mbandaka""",,,,,,,
"Mbarara Airport;""MBQ"";""Mbarara"";""Mbarara""",,,,,,,
"Mbeya Airport;""MBI"";""Mbeya"";""Mbeya""",,,,,,,
"Mbigou Airport;""MBC"";""Mbigou"";""Mbigou""",,,,,,,
"MBS International Airport;""MBS"";""Saginaw"";""Saginaw""",,,,,,,
"Mbuji Mayi Airport;""MJM"";""Mbuji-Mayi"";""Mbuji-Mayi""",,,,,,,
"MCAF Quantico;""NYG"";""Quantico"";""Quantico""",,,,,,,
"McAlester Regional Airport;""MLC"";""McAlester"";""McAlester""",,,,,,,
"McAllen Miller International Airport;""MFE"";""McAllen"";""McAllen""",,,,,,,
"McArthur River Mine Airport;""MCV"";""McArthur River"";""McArthur River""",,,,,,,
"MCAS Kaneohe Bay;""NGF"";""Kaneohe"";""Kaneohe""",,,,,,,
"MCAS Miramar;""NKX"";""San Diego"";""San Diego""",,,,,,,
"McCall Municipal Airport;""MYL"";""McCall"";""McCall""",,,,,,,
"McCarran International Airport;""LAS"";""Las Vegas"";""Las Vegas""",,,,,,,
"McCarthy Airport;""MXY"";""McCarthy"";""McCarthy""",,,,,,,
"McChord Field;""TCM"";""Tacoma"";""Tacoma""",,,,,,,
"McClellan Airfield;""MCC"";""Sacramento"";""Sacramento""",,,,,,,
"McClellan?€?Palomar Airport;""CLD"";""Carlsbad"";""Carlsbad""",,,,,,,
"McComb?€?Pike County Airport;""MCB"";""McComb"";""McComb""",,,,,,,
"McConnell Air Force Base;""IAB"";""Wichita"";""Wichita""",,,,,,,
"McCook Ben Nelson Regional Airport;""MCK"";""McCook"";""McCook""",,,,,,,
"McEntire Joint National Guard Base;""MMT"";""Columbia"";""Columbia""",,,,,,,
"McGhee Tyson Airport;""TYS"";""Knoxville"";""Knoxville""",,,,,,,
"McGrath Airport;""MCG"";""McGrath"";""McGrath""",,,,,,,
"McGuire Air Force Base;""WRI"";""Wrightstown"";""Wrightstown""",,,,,,,
"McKellar?€?Sipes Regional Airport;""MKL"";""Jackson"";""Jackson""",,,,,,,
"McKinley National Park Airport;""MCL"";""McKinley Park"";""McKinley Park""",,,,,,,
"McMinn County Airport;""MMI"";""Athens"";""Athens""",,,,,,,
"McNary Field;""SLE"";""Salem"";""Salem""",,,,,,,
"McPherson Airport;""MPR"";""McPherson"";""McPherson""",,,,,,,
"Meadow Lake Airport;""YLJ"";""Meadow Lake"";""Meadow Lake""",,,,,,,
"Meadows Field Airport;""BFL"";""Bakersfield"";""Bakersfield""",,,,,,,
"Medicine Hat Airport;""YXH"";""Medicine Hat"";""Medicine Hat""",,,,,,,
"Medina Airport;""MND"";""Medina"";""Medina""",,,,,,,
"Meekatharra Airport;""MKR"";""Meekatharra"";""Meekatharra""",,,,,,,
"Mefford Field Airport;""TLR"";""Tulare"";""Tulare""",,,,,,,
"Meg??ve Altiport;""MVV"";""Meg??ve"";""Meg??ve""",,,,,,,
"Meghauli Airport;""MEY"";""Meghauli"";""Meghauli""",,,,,,,
"Mehamn Airport;""MEH"";""Mehamn"";""Mehamn""",,,,,,,
"Mehrabad International Airport;""THR"";""Tehran"";""Tehran""",,,,,,,
"Meixian Airport;""MXZ"";""Meizhou"";""Meizhou""",,,,,,,
"Mejit Airport;""MJB"";""Mejit Island"";""Mejit Island""",,,,,,,
"Mekane Selam Airport;""MKS"";""Mekane Selam"";""Mekane Selam""",,,,,,,
"Mekoryuk Airport;""MYU"";""Mekoryuk"";""Mekoryuk""",,,,,,,
"Melangguane Airport;""MNA"";""Melonguane"";""Melonguane""",,,,,,,
"Melbourne Airport;""MEL"";""Melbourne"";""Melbourne""",,,,,,,
"Melfi Airport;""MEF"";""Melfi"";""Melfi""",,,,,,,
"Melilla Airport;""MLN"";""Melilla"";""Melilla""",,,,,,,
"Melinda Airport;""MDB"";""Melinda"";""Melinda""",,,,,,,
"Memmingen Airport;""FMM"";""Memmingen"";""Memmingen""",,,,,,,
"Memorial Field Airport;""HOT"";""Hot Springs"";""Hot Springs""",,,,,,,
"Memphis International Airport;""MEM"";""Memphis"";""Memphis""",,,,,,,
"Mena Airport;""MZX"";""Mena"";""Mena""",,,,,,,
"Mendi Airport;""MDU"";""Mendi"";""Mendi""",,,,,,,
"Mendi Airport;""NDM"";""Mendi"";""Mendi""",,,,,,,
"Menominee-Marinette Twin County Airport;""MNM"";""Menominee"";""Menominee""",,,,,,,
"Menongue Airport;""SPP"";""Menongue"";""Menongue""",,,,,,,
"Menorca Airport;""MAH"";""Menorca"";""Menorca""",,,,,,,
"Menyamya Airport;""MYX"";""Menyamya"";""Menyamya""",,,,,,,
"Merced Regional Airport;""MCE"";""Merced"";""Merced""",,,,,,,
"Mercedes Airport;""MDX"";""Mercedes"";""Mercedes""",,,,,,,
"Mercedita Airport;""PSE"";""Ponce"";""Ponce""",,,,,,,
"Mercer County Airport;""BLF"";""Bluefield"";""Bluefield""",,,,,,,
"Merdey Airport;""RDE"";""Merdey"";""Merdey""",,,,,,,
"Meridian Regional Airport;""MEI"";""Meridian"";""Meridian""",,,,,,,
"Merimbula Airport;""MIM"";""Merimbula"";""Merimbula""",,,,,,,
"Merle K. (Mudhole) Smith Airport;""CDV"";""Cordova"";""Cordova""",,,,,,,
"Merluna Airport;""MLV"";""Merluna"";""Merluna""",,,,,,,
"Merowe Airport;""MWE"";""Merowe"";""Merowe""",,,,,,,
"Merrill Field;""MRI"";""Anchorage"";""Anchorage""",,,,,,,
"Merrill Municipal Airport;""RRL"";""Merrill"";""Merrill""",,,,,,,
"Merritt Airport;""YMB"";""Merritt"";""Merritt""",,,,,,,
"Merritt Island Airport;""COI"";""Merritt Island"";""Merritt Island""",,,,,,,
"Mersing Airport;""MEP"";""Mersing"";""Mersing""",,,,,,,
"Merty Merty Airport;""RTY"";""Merty Merty"";""Merty Merty""",,,,,,,
"Merville?€?Calonne Airport;""HZB"";""Hazebrouck"";""Hazebrouck""",,,,,,,
"Merzbr??ck Airport;""AAH"";""Aachen"";""Aachen""",,,,,,,
"Mesa Del Rey Airport;""KIC"";""King City"";""King City""",,,,,,,
"Meselia Airport;""MFZ"";""Meselia"";""Meselia""",,,,,,,
"Mesquite Airport;""MFH"";""Mesquite"";""Mesquite""",,,,,,,
"Messina Airport;""MEZ"";""Messina"";""Messina""",,,,,,,
"Metlakatla Seaplane Base;""MTM"";""Metlakatla"";""Metlakatla""",,,,,,,
"Metro Field;""MTX"";""Fairbanks"";""Fairbanks""",,,,,,,
"Metropolitan Airport;""PMX"";""Palmer"";""Palmer""",,,,,,,
"metropolitan area;""BAK"";""Baku"";""Baku""",,,,,,,
"metropolitan area;""BHZ"";""Belo Horizonte"";""Belo Horizonte""",,,,,,,
"metropolitan area;""BJS"";""Beijing"";""Beijing""",,,,,,,
"metropolitan area;""BUE"";""Buenos Aires"";""Buenos Aires""",,,,,,,
"metropolitan area;""BUH"";""Bucharest"";""Bucharest""",,,,,,,
"metropolitan area;""CHI"";""Chicago"";""Chicago""",,,,,,,
"metropolitan area;""DTT"";""Detroit"";""Detroit""",,,,,,,
"metropolitan area;""EAP"";""Basel"";""Basel""",,,,,,,
"metropolitan area;""JKT"";""Jakarta"";""Jakarta""",,,,,,,
"metropolitan area;""LON"";""London"";""London""",,,,,,,
"metropolitan area;""MIL"";""Milan"";""Milan""",,,,,,,
"metropolitan area;""MMA"";""Malm??"";""Malm??""",,,,,,,
"metropolitan area;""MOW"";""Moscow"";""Moscow""",,,,,,,
"metropolitan area;""NYC"";""New York City"";""New York City""",,,,,,,
"metropolitan area;""OSA"";""Osaka"";""Osaka""",,,,,,,
"metropolitan area;""PAR"";""Paris"";""Paris""",,,,,,,
"metropolitan area;""REK"";""Reykjav??k"";""Reykjav??k""",,,,,,,
"metropolitan area;""RIO"";""Rio de Janeiro"";""Rio de Janeiro""",,,,,,,
"metropolitan area;""ROM"";""Rome"";""Rome""",,,,,,,
"metropolitan area;""SAO"";""S??o Paulo"";""S??o Paulo""",,,,,,,
"metropolitan area;""SDZ"";""Shetland Islands"";""Shetland Islands""",,,,,,,
"metropolitan area;""SEL"";""Seoul"";""Seoul""",,,,,,,
"metropolitan area;""SFY"";""Springfield"";""Springfield""",,,,,,,
"metropolitan area;""SPK"";""Sapporo"";""Sapporo""",,,,,,,
"metropolitan area;""STO"";""Stockholm"";""Stockholm""",,,,,,,
"metropolitan area;""TCI"";""Tenerife"";""Tenerife""",,,,,,,
"metropolitan area;""TYO"";""Tokyo"";""Tokyo"""," D.C."";""Washington"," D.C.""",,,,,
"metropolitan area;""WAS"";""Washington",,,,,,,
"metropolitan area;""YEA"";""Edmonton"";""Edmonton""",,,,,,,
"metropolitan area;""YMQ"";""Montreal"";""Montreal""",,,,,,,
"metropolitan area;""YTO"";""Toronto"";""Toronto""",,,,,,,
"Mettel Field;""CEV"";""Connersville"";""Connersville""",,,,,,,
"Metz?€?Nancy?€?Lorraine Airport;""ETZ"";""Metz"";""Metz""",,,,,,,
"Metz-Frescaty Air Base;""MZM"";""Metz"";""Metz""",,,,,,,
"Meucon Airport;""VNE"";""Vannes"";""Vannes""",,,,,,,
"Mevang Airport;""MVG"";""Mevang"";""Mevang""",,,,,,,
"Mexico City International Airport;""MEX"";""Mexico City"";""Mexico City""",,,,,,,
"Meyers Chuck Seaplane Base;""WMK"";""Meyers Chuck"";""Meyers Chuck""",,,,,,,
"Mfuwe Airport;""MFU"";""Mfuwe"";""Mfuwe""",,,,,,,
"Miami Executive Airport;""TMB"";""Miami"";""Miami""",,,,,,,
"Miami International Airport;""MIA"";""Miami"";""Miami""",,,,,,,
"Miami Municipal Airport;""MIO"";""Miami"";""Miami""",,,,,,,
"Miami Seaplane Base;""MPB"";""Miami"";""Miami""",,,,,,,
"Miami University Airport;""OXD"";""Oxford"";""Oxford""",,,,,,,
"Miami-Opa Locka Executive Airport;""OPF"";""Miami"";""Miami""",,,,,,,
"Miandrivazo Airport;""ZVA"";""Miandrivazo"";""Miandrivazo""",,,,,,,
"Miangas Airport;""MKF"";""Miangas"";""Miangas""",,,,,,,
"Mianyang Nanjiao Airport;""MIG"";""Mianyang"";""Mianyang""",,,,,,,
"Michael Army Airfield;""DPG"";""Dugway"";""Dugway""",,,,,,,
"Michel-Pouliot Gasp?? Airport;""YGP"";""Gasp??"";""Gasp??""",,,,,,,
"Michigan City Municipal Airport;""MGC"";""Michigan City"";""Michigan City""",,,,,,,
"MidAmerica St. Louis Airport;""BLV"";""Belleville"";""Belleville""",,,,,,,
"MidCoast Regional Airport at Wright Army Airfield;""LIY"";""Fort Stewart"";""Fort Stewart""",,,,,,,
"Mid-Delta Regional Airport;""GLH"";""Greenville"";""Greenville""",,,,,,,
"Middle Caicos Airport;""MDS"";""Middle Caicos"";""Middle Caicos""",,,,,,,
"Middle Georgia Regional Airport;""MCN"";""Macon"";""Macon""",,,,,,,
"Middlemount Airport;""MMM"";""Middlemount"";""Middlemount""",,,,,,,
"Middleton Island Airport;""MDO"";""Middleton Island"";""Middleton Island""",,,,,,,
"Middletown Regional Airport;""MWO"";""Middletown"";""Middletown""",,,,,,,
"Midgard Airport;""MQG"";""Midgard"";""Midgard""",,,,,,,
"Midland Airpark;""MDD"";""Midland"";""Midland""",,,,,,,
"Midland International Air and Space Port;""MAF"";""Midland"";""Midland""",,,,,,,
"Mid-Ohio Valley Regional Airport;""PKB"";""Parkersburg"";""Parkersburg""",,,,,,,
"Midway International Airport;""MDW"";""Chicago"";""Chicago""",,,,,,,
"Miele Mimbale Airport;""GIM"";""Miele Mimbale"";""Miele Mimbale""",,,,,,,
"Mifflin County Airport;""RED"";""Reedsville"";""Reedsville""",,,,,,,
"Migalovo Air Base;""KLD"";""Tver"";""Tver""",,,,,,,
"Miguel Urdaneta Fern??ndez Airport;""STB"";""Santa B??rbara del Zulia"";""Santa B??rbara del Zulia""",,,,,,,
"Miho?€?Yonago Airport;""YGJ"";""Yonago"";""Yonago""",,,,,,,
"Mikkeli Airport;""MIK"";""Mikkeli"";""Mikkeli""",,,,,,,
"Milan?€?Malpensa Airport;""MXP"";""Milan"";""Milan""",,,,,,,
"Milas?€?Bodrum Airport;""BJV"";""Milas"";""Milas""",,,,,,,
"Mildura Airport;""MQL"";""Mildura"";""Mildura""",,,,,,,
"Miles Airport;""WLE"";""Miles"";""Miles""",,,,,,,
"Miles City Airport;""MLS"";""Miles City"";""Miles City""",,,,,,,
"Miley Memorial Field;""BPI"";""Big Piney"";""Big Piney""",,,,,,,
"Milford Municipal Airport;""MLF"";""Milford"";""Milford""",,,,,,,
"Milford Sound Airport;""MFN"";""Milford Sound"";""Milford Sound""",,,,,,,
"Mili Airport;""MIJ"";""Mili Atoll"";""Mili Atoll""",,,,,,,
"Milingimbi Airport;""MGT"";""Milingimbi Island"";""Milingimbi Island""",,,,,,,
"Millard Airport;""MIQ"";""Omaha"";""Omaha""",,,,,,,
"Miller Field;""VTN"";""Valentine"";""Valentine""",,,,,,,
"Millicent Airport;""MLR"";""Millicent"";""Millicent""",,,,,,,
"Millington Regional Jetport;""NQA"";""Millington"";""Millington""",,,,,,,
"Millinocket Municipal Airport;""MLT"";""Millinocket"";""Millinocket""",,,,,,,
"Millville Municipal Airport;""MIV"";""Millville"";""Millville""",,,,,,,
"Milos Island National Airport;""MLO"";""Milos"";""Milos""",,,,,,,
"Mina??u Airport;""MQH"";""Mina??u"";""Mina??u""",,,,,,,
"Minami Torishima Airport;""MUS"";""Minami-Tori-shima"";""Minami-Tori-shima""",,,,,,,
"Minangkabau International Airport;""PDG"";""Padang"";""Padang""",,,,,,,
"Minatitl??n/Coatzacoalcos International Airport;""MTT"";""Minatitl??n"";""Minatitl??n""",,,,,,,
"Minden?€?Tahoe Airport;""MEV"";""Minden"";""Minden""",,,,,,,
"Mindik Airport;""MXK"";""Mindik"";""Mindik""",,,,,,,
"Mindiptana Airport;""MDP"";""Mindiptana"";""Mindiptana""",,,,,,,
"Mineral Wells Airport;""MWL"";""Mineral Wells"";""Mineral Wells""",,,,,,,
"Mineralnye Vody Airport;""MRV"";""Mineralnye Vody"";""Mineralnye Vody""",,,,,,,
"Miners Lake Airport;""MRL"";""Miners Lake"";""Miners Lake""",,,,,,,
"Mingan Airport;""YLP"";""Mingan"";""Mingan""",,,,,,,
"Ministro Pistarini International Airport;""EZE"";""Buenos Aires"";""Buenos Aires""",,,,,,,
"Minj Airport;""MZN"";""Minj"";""Minj""",,,,,,,
"Minlaton Airport;""XML"";""Minlaton"";""Minlaton""",,,,,,,
"Minna Airport;""MXJ"";""Minna"";""Minna""",,,,,,,
"Minneapolis?€?Saint Paul International Airport;""MSP"";""Minneapolis"";""Minneapolis""",,,,,,,
"Minnipa Airport;""MIN"";""Minnipa"";""Minnipa""",,,,,,,
"Minot Air Force Base;""MIB"";""Minot"";""Minot""",,,,,,,
"Minot International Airport;""MOT"";""Minot"";""Minot""",,,,,,,
"Minsk National Airport;""MSQ"";""Minsk"";""Minsk""",,,,,,,
"Minsk-1 Airport;""MHP"";""Minsk"";""Minsk""",,,,,,,
"Minto Al Wright Airport;""MNT"";""Minto"";""Minto""",,,,,,,
"Minute Man Air Field;""MMN"";""Stow"";""Stow""",,,,,,,
"Minvoul Airport;""MVX"";""Minvoul"";""Minvoul""",,,,,,,
"Miquelon Airport;""MQC"";""Miquelon"";""Miquelon""",,,,,,,
"Miracema do Tocantins Airport;""NTM"";""Miracema do Tocantins"";""Miracema do Tocantins""",,,,,,,
"Miraflores Airport;""MFS"";""Miraflores"";""Miraflores""",,,,,,,
"Miramar Airport;""MJR"";""Miramar"";""Miramar""",,,,,,,
"Miramichi Airport;""YCH"";""Miramichi"";""Miramichi""",,,,,,,
"Miranda Downs Airport;""MWY"";""Miranda Downs"";""Miranda Downs""",,,,,,,
"Miri Airport;""MYY"";""Miri"";""Miri""",,,,,,,
"Mirit??-Paran?? Airport;""MIX"";""Mirit??-Paran??"";""Mirit??-Paran??""",,,,,,,
"Mirny Airport;""MJZ"";""Mirny"";""Mirny""",,,,,,,
"Misawa Air Base;""MSJ"";""Misawa"";""Misawa""",,,,,,,
"Misima Island Airport;""MIS"";""Misima Island"";""Misima Island""",,,,,,,
"Miskolc Airport;""MCQ"";""Miskolc"";""Miskolc""",,,,,,,
"Misrata Airport;""MRA"";""Misrata"";""Misrata""",,,,,,,
"Mission Field;""LVM"";""Livingston"";""Livingston""",,,,,,,
"Missoula International Airport;""MSO"";""Missoula"";""Missoula""",,,,,,,
"Mitchell Airport;""MTQ"";""Mitchell"";""Mitchell""",,,,,,,
"Mitchell Municipal Airport;""MHE"";""Mitchell"";""Mitchell""",,,,,,,
"Mitchell Plateau Airport;""MIH"";""Mitchell Plateau"";""Mitchell Plateau""",,,,,,,
"Mitiaro Airport;""MOI"";""Mitiaro Island"";""Mitiaro Island""",,,,,,,
"Mitiga International Airport;""MJI"";""Tripoli"";""Tripoli""",,,,,,,
